Index,Category,Condition,Paragraphe,Reference,Module_GPR,Anticholinergics,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Trihexyphenidyle [PARKINANE],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser un arrêt de la trihexyphenidyle en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser un arrêt de la trihexyphenidyle en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical,"Médicament anticholinergique contre-indiqué chez ce patient. Préconiser l’arrêt de la bipéridène. Préconiser un arrêt de la trihexyphenidyle en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.",RCP du médicament,Unchecked,1,0,0,1,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une  addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.","Thesaurus de l'ANSM (Oct 2020), Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la trihexyphenidyle. À réévaluer.,Thesaurus de l'ANSM (Oct 2020),Unchecked,1,0,0,1,0,0,0,0,0,0,0,0
Trimebutine [DEBRIDAT],Contrôle des indications et stratégie thérapeutique :,Par défaut :,"Traitement symptomatique des douleurs, des troubles du transit et de l’inconfort intestinal liés aux troubles fonctionnels intestinaux.",RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Trimipramine [SURMONTIL],Contrôle des indications et stratégie thérapeutique :,Aucun antécédent retrouvé dans le dossier médical :,"Traitement de 2nd intention, voir 3ème, dans les épisodes dépressifs majeurs caractérisés (selon le DSM-V). Pas d’antécédent dans le dossier médical. Médicament anticholinergique (avec effets périphériques et centraux), cardiotoxique (effet stabilisant de membrane) sédatif et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent, de chute. Revoir l’indication et la balance bénéfice-risque.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des indications et stratégie thérapeutique :,Antécédent d'épisode dépressif majeur : ,"Traitement de 2ème ou 3ème intention des épisodes dépressifs majeurs caractérisés (selon le DSM-V) résistantes. Médicament inapproprié chez la personne âgée : Médicament anticholinergique (avec effets périphériques et centraux), cardiotoxique (effet stabilisant de membrane), sédatif (antagoniste H1 central) et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent, de chutes. Revoir la balance bénéfice-risque (si possible privilégier la Sertraline ou la Miansérine).","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,RCP du médicament,Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser l’arrêt de l'imipramine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser l’arrêt de l'imipramine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical :,"Médicament anticholinergique contre-indiqué chez ce patient admis aux urgencess pour globe vésical. Préconiser l’arrêt de l'imipramine. Si un traitement pharmacologique est nécessaire, privilégier un traitement antidépresseur dépourvu de propriétés anticholinergiques tel que la Sertraline (meilleur rapport bénéfice-risque chez la personne âgée).",RCP du médicament,Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des intéractions médicamenteuses :,Co-prescription tramadol/lithium/millepertuis :,"Attention, le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].","Thesaurus de l'ANSM (Oct 2020), REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une  addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.","Thesaurus de l'ANSM (Oct 2020), Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trimipramine [SURMONTIL],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la trimipramine. À réévaluer.,Thesaurus de l'ANSM (Oct 2020),Unchecked,1,0,1,1,0,0,0,1,1,0,1,0
Trinitrine [NATISPRAY],Contrôle des indications et stratégie thérapeutique :,Antécédent d'angor :,Traitement préventif à très court terme (ou précritique) ou curatif de la crise d'angor.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Trinitrine [NATISPRAY],Contrôle des intéractions médicamenteuses :,"Co-prescription d’un inhibiteur de la phosphodiestérase 5 (Sildénafil, Tadalafil, Avanafil et Vardenafil) :",Association entre la trinitrine et le [inhibiteur de la phosphodiestérase 5] faisant l’objet d’une CONTRE-INDICATION par risque d'hypotension importante (effet synergique) pouvant aggraver l'état d'ischémie myocardique et provoquer notamment un accident coronarien aigu.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Trinitrine [NITRIDERM / DISCORTYL /DIAFUSOR],Contrôle des posologies :,Mention des horaires d'application et de retrait sur l’ordonnance :,Traitement préventif de la crise d'angor. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. ,"RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Trinitrine [NITRIDERM / DISCORTYL /DIAFUSOR],Contrôle des posologies :,Aucune mention des horaires d'application et de retrait sur l’ordonnance :,"Médicament majorant le risque d’hypotension orthostatique avec risque de chutes. Dans le traitement préventif de la crise d'angor, les dérivés nitrés s'administrent de façon discontinue sur le nycthémère en aménageant un intervalle libre quotidien afin d'éviter le phénomène d'échappement thérapeutique. La durée de cet intervalle libre est d'au moins 8 heures dans la période où le patient ne présente pas de crise. Les horaires d'application et de retrait du dispositif transdermique doivent figurer clairement sur l'ordonnance. Revoir ces conditions de prescriptions.","REMEDI[e]S Limoge CRPV, RCP du médicament",Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Trinitrine [NITRIDERM / DISCORTYL /DIAFUSOR],Contrôle des intéractions médicamenteuses :,"Co-prescription d’un inhibiteur de la phosphodiestérase 5 (Sildénafil, Tadalafil, Avanafil et Vardenafil) :",Association entre la trinitrine et le [inhibiteur de la phosphodiestérase 5] faisant l’objet d’une CONTRE-INDICATION par risque d'hypotension importante (effet synergique) pouvant aggraver l'état d'ischémie myocardique et provoquer notamment un accident coronarien aigu.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
Tropatepine [LEPTICUR],Contrôle des indications et stratégie thérapeutique :,Co-prescription neuroleptique :,"Anticholinergique antiparkinsonien indiqué uniquement dans le syndrome pseudo-parkinsonien induit par les neuroleptiques. Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation, rétention urinaire, trouble de l’accommodation , tachycardie) et centraux (troubles confusionnels). Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine. À éviter chez la personne âgée.","RCP du médicament, Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Contrôle des contre-indications et précautions d'emplois :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser un arrêt de la tropatépine en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Contrôle des contre-indications et précautions d'emplois :,Antécédent de glaucome à angle fermé :,"Médicament anticholinergique contre-indiqué chez ce patient présentant un antécédent de glaucome à angle fermé. Préconiser un arrêt de la tropatépine en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour globe vésical,"Médicament anticholinergique contre-indiqué chez ce patient. Préconiser l’arrêt de la bipéridène. Préconiser un arrêt de la tropatépine en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.",RCP du médicament,Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Contrôle des intéractions médicamenteuses :,Co-prescription médicaments anticholinergiques (voir listes des anticholinergiques) :,"Attention ! La co-prescription du [Inserer le nom du médicament], autre médicament anticholinergique, expose à une  addition des effets atropiniques périphériques (constipation, rétention urinaire, trouble de l’accommodation , tachycardie) et centraux (troubles confusionnels). À proscrire chez la personne âgée. Réévaluer la balance bénéfice-risque et préconiser l'arrêt d'un de ces 2 médicaments.","Thesaurus de l'ANSM (Oct 2020), Beers List 2019 American Geriatrics Society, REMEDI[e]S Limoge CRPV",Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Contrôle des intéractions médicamenteuses :,Co-prescription anticholinestérasiques :,Attention ! La co-prescription d'un anticholinestérasique [Indiquer lequel] avec ce médicament anticholinergique expose à un risque de diminution de l'efficacité de l'anticholinestérasique par antagonisme des récepteurs de l'acétylcholine par l'action anticholinergique de la tropatepine. À réévaluer.,Thesaurus de l'ANSM (Oct 2020),Unchecked,1,0,0,1,0,0,0,0,0,0,1,0
Trospium [CERIS],Contrôle des indications et stratégie thérapeutique :,Antécédent de fuite urinaire :,"Prise en charge symptomatique de la pollakiurie et/ou de l'impériosité urinaire et/ou de l'incontinence urinaire par impériosité pouvant s'observer en cas d'hyperactivité vésicale. Attention, médicament anticholinergique périphérique, une précaution d’emploi est à prendre en cas de constipation chronique. A reprendre si besoin.",RCP du médicament,Unchecked,0,0,0,1,0,0,0,0,0,0,0,0
Umeclidinium [INCRUSE ELLIPTA],Contrôle des indications et stratégie thérapeutique :,Antécédent de BPCO :,Traitement bronchodilatateur continu de l'obstruction des voies respiratoires chez les patients adultes atteints de bronchopneumopathie chronique obstructive (BPCO). À poursuivre.,RCP du médicament,Unchecked,0,0,0,0,0,0,0,0,0,0,0,0
Urapidil [EUPRESSYL / MEDIATENSYL],Contrôle des indications et stratégie thérapeutique :,Antécédent d'HTA :,"Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique et de chutes, vertiges, troubles du sommeil et incontinence urinaire. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.","RCP du médicament, REMEDI[e]S Limoge CRPV",Unchecked,0,0,0,0,0,0,0,1,0,0,0,0
