Index,Category,Condition,Paragraphe,Source,Anticholinergics,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,"Co-prescription d’AINS, Colchicine et Digoxine :",La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,Co-prescription d’un IEC :,"Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie, d’hypotension et de syncopes, sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ",(À TRAITER),0,0,0,0,0,0,0,1,0,0,0,0,0,0
Terazosine [DYSALFA],Contrôle des indications :,Antécédent d'Hypertrophie Bénigne de la Prostate :,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. Privilégier des inhibiteurs sélectifs du récepteur alpha 1A telles que la Tamsulosine et la Silodosine.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des indications :,Prescription chez une femme sans antécédent d'HTA :,Prise en charge d'un trouble mictionnelle. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. Privilégier des inhibiteurs sélectifs du récepteur alpha 1A telles que la Tamsulosine et la Silodosine.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des indications :,Antécédent d'HTA :,"Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique et de chutes, vertiges, troubles du sommeil et incontinence urinaire. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des posologies :,Prescription le matin :,"Privilégier une prescription de l'alpha-bloquant au soir afin de minimiser le risque d'hypotension orthostatique et, par conséquent, de chute. ",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des contre-indications et précautions d'emplois :,DFG < 30 ml/min :,Attention ! Médicament contre-indiqué chez le patient insuffisant rénal sévère. Préconiser un arrêt de ce traitement.,Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des contre-indications et précautions d'emplois :,Antécédent d'hypotension orthostatique (Co-prescription GUTRON ou FLUCORTAC) :,"Attention ! Médicament contre-indiqué en cas d'antécédent d'hypotension orthostatique (Risque élevé de chute chez la personne âgée). Préconiser l'arrêt du traitement et privilégier, si un traitement pharmacologique est nécessaire, la silodosine qui n'est pas contre-indiqué ou un inhibiteur de la 5-alpha réductase (ex : Finsatéride) avec surveillance d'apparition de cas d'anxiété et/ou de dépression sous ce traitement.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Terazosine [DYSALFA],Contrôle des intéractions médicamenteuses :,Si co-prescription urapidil :,"L’utilisation concomitante de l’urapidil et de la térazosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM, 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.",Réglé,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tertatolol [ARTEC],Contrôle des indications :,Antécédent d'HTA :,"Prise en charge de l'HTA. Bêta-bloquant non cardiosélectif et sans ASI (= effet bradycardisant au repos  plus important et asthénie plus importante). Pour la tension, privilégier les bétabloquants avec une ASI (ex : pindolol, si asthme ou BPCO : acébutolol). Préconiser une diminution à la plus petite posologie avant le switch vers un autre bêta-bloquant.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tertatolol [ARTEC],Contrôle des posologies :,Insuffisance hépatique (Taux de prothrombine inférieur à 70 %) :,"Chez l'insuffisant hépatique (taux de prothrombine inférieur à 70 %), la posologie doit être réduite à 1/2 comprimé par jour.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tertatolol [ARTEC],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie :,Attention ! Le patient est en bradycardie [indiquer la FC]. Préconiser de revoir la posologie du bêta-bloquant.,Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tertatolol [ARTEC],Contrôle des contre-indications et précautions d'emplois :,Antécédent d’asthme ou de BPCO  :,"Attention médicament contre-indiqué en cas d’asthme ou de BPCO. Si l’asthme ou la BPCO est légère à modéré privilégier les bêta-bloquant cardioséléctifs. En cas de contre-indication aux bêta-bloquants, le Vérapamil est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tertatolol [ARTEC],Contrôle des contre-indications et précautions d'emplois :,Antécédent de bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé :,"Attention médicament contre-indiqué en cas bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé. En cas de contre-indication aux bêta-bloquants, le Vérapamil (UNIQUEMENT si le patient dispose d'un pacemaker) est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tertatolol [ARTEC],Contrôle des intéractions médicamenteuses :,"Co-prescription Diltiazem, Vérapamil ou Sotalol :","Attention ! L'association des bêta-bloquants avec le [Diltiazem/Vérapamil/Sotalol] fait l'objet d'une association déconseillée pour troubles de l'automatisme (bradycardie excessive, arrêt sinusal), troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque. Si cette association est intentionnelle, elle ne doit se faire que sous surveillance clinique et ECG étroite, en particulier chez le sujet âgé, sinon préconiser l'arrêt du [Diltiazem/Vérapamil/Sotalol].",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Terbutaline [BRICANYL],0,Antécédent d'asthme ou de BPCO :,Prise en charge symptomatique de la crise d'asthme ou des exacerbation au cours de la maladie asthmatique ou de la bronchite chronique obstructive. À poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEALOSE,0,Antécédent de sécheresse oculaire :,Prise en charge de la sécheresse oculaire. A poursuivre si besoin.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiamazol [THYROZOL],Contrôle des indications :,Antécédent d'hyperthyroïdie sans précision :,Prise en charge d'une hyperthyroïdie. À poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiamazol [THYROZOL],Contrôle des indications :,Antécédent d'hyperthyroïdie de Basedow :,Prise en charge de l'hyperthyroïdie de Basedow. À poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiamazol [THYROZOL],Contrôle des contre-indications et précautions d'emplois :,PNN < 0.5 g/L :,"Attention ! Les PNN sont inférieur à 0,5 g/L. Le traitement par Carbimazole doit être immédiatement interrompu.  ",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiamazol [THYROZOL],Contrôle des contre-indications et précautions d'emplois :,Signe ou symptôme d'atteint hépatique :,"En cas d'apparition de signes ou de symptômes d'atteinte hépatique, le traitement par carbimazole doit être stoppé et des tests de la fonction hépatiques immédiatement pratiqués.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des indications :,"Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable), SCC (=Angor stable), AIT, AVC ischémique, AOMI) :","Prévention, secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date], des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose, en association à l'aspirine faible dose. A reprendre.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des indications :,En monothérapie ou co-prescription de clopidogrel : ,"Error 404 !!!! En monothérapie : Stratégie thérapeutique non respécté (allergie, intolérance ou contre-indication à l'aspirine ?). Co-prescritpion Clopidogrel : WTF ??? Prescription de 2 antagonistes au récepteur P2Y12 à l'ADP. A REVOIR.",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des intéractions médicamenteuses :,"Co-prescription inhibiteur de la recapture à la sérotonine (ISRS, IRSNa, antidépresseurs tricycliques, tramadol, lithium) :",Prendre en compte la majoration du risque hémorragique avec les inhibiteurs de recapture à la sérotonine tel que [Indiqué le médicament concerné].,Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des intéractions médicamenteuses :,Co-prescription inhibiteurs puissants du CYP 3A4 :,"Attention ! L'association du ticagrelor avec [Insérer le médicament], inhibiteur puissant du CYP 3A4, fait l'objet d'une CONTRE-INDICATION par augmentation des concentrations plasmatiques du ticagrelor du fait d'une diminution de son métabolisme hépatique (CYP3A4)par l’inhibiteur. ",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des intéractions médicamenteuses :,Co-prescription anticonvulsivant inducteur enzymatique :,"Attention ! Diminution importante des concentrations plasmatiques de ticagrelor par augmentation de son métabolisme hépatique par l'anticonvulsivant inducteur enzymatique (ASSOCIATION DÉCONSEILLÉE), avec risque de diminution de l’effet thérapeutique. Privilégier un traitement par [aspirine à faible dose/clopidogrel].",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ticagrelor [BRILIQUE],Contrôle des intéractions médicamenteuses :,"En association avec Diltiazem, Vérapamil, Amlodipine, Amiodarone ou Fluconazole :","Attention, risque d’augmentation des concentrations plasmatiques du ticagrelor du fait d'une diminution de son métabolisme hépatique par le [Diltiazem / Vérapamil] (inhibition du CYP 3A4).",Réglé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timolol en comprimé [MODUCREN],Contrôle des indications :,Antécédent d'HTA :,"Prise en charge de l'HTA en cas d'échec à une autre thérapeutique. Bêta-bloquant non cardiosélectif et sans ASI (= effet bradycardisant au repos  plus important et asthénie plus importante). Pour la tension, privilégier les bétabloquants avec une ASI (ex : pindolol, si asthme ou BPCO : acébutolol). Préconiser une diminution à la plus petite posologie avant le switch vers un autre bêta-bloquant.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [MODUCREN],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie :,Attention ! Le patient est en bradycardie [indiquer la FC]. Préconiser de revoir la posologie du bêta-bloquant.,Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [MODUCREN],Contrôle des contre-indications et précautions d'emplois :,Antécédent d’asthme ou de BPCO  :,"Attention médicament contre-indiqué en cas d’asthme ou de BPCO. Si l’asthme ou la BPCO est légère à modéré privilégier les bêta-bloquant cardioséléctifs. En cas de contre-indication aux bêta-bloquants, le Vérapamil est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [MODUCREN],Contrôle des contre-indications et précautions d'emplois :,Antécédent de bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé :,"Attention médicament contre-indiqué en cas bloc auriculo-ventriculaire du 2ème ou 3ème degré appareillé ou non appareillé. En cas de contre-indication aux bêta-bloquants, le Vérapamil (UNIQUEMENT si le patient dispose d'un pacemaker) est indiqué dans le post-infarctus et la fibrillation auriculaire sans insuffisance cardiaque. En cas d’HTA, privilégier un Inhibiteur calcique non bradycardisant (Amlodipine ou Lercanidipine). En cas de fibrillation auriculaire symptomatique avec insuffisance cardiaque, privilégier l’amiodarone.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [MODUCREN],Contrôle des intéractions médicamenteuses :,"Co-prescription Diltiazem, Vérapamil ou Sotalol :","Attention ! L'association des bêta-bloquants avec le [Diltiazem/Vérapamil/Sotalol] fait l'objet d'une association déconseillée pour troubles de l'automatisme (bradycardie excessive, arrêt sinusal), troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque. Si cette association est intentionnelle, elle ne doit se faire que sous surveillance clinique et ECG étroite, en particulier chez le sujet âgé, sinon préconiser l'arrêt du [Diltiazem/Vérapamil/Sotalol].",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [TIMACOR],Contrôle des indications :,Antécédent d'HTA (posologie max = 60 mg/j réparties dans la journée) :,"Prise en charge de l'HTA. Bêta-bloquant non cardiosélectif et sans ASI (= asthénie et effet bradycardisant au repos  plus important). Pour la tension, privilégier les bétabloquants avec une ASI (ex : pindolol, si asthme ou BPCO : acébutolol). Préconiser une diminution à la plus petite posologie avant le switch vers un autre bêta-bloquant.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [TIMACOR],Contrôle des indications :,Antécédent d'angor (posologie = de 15 à 45 mg/j) :,"Prophylaxie des crises d'angor d'effort. Bêta-bloquant non cardiosélectif sans ASI (= asthénie et effet bradycardisant au repos  plus important). Pour l'angor, privilégier les bétabloquants cardiosélectifs et sans ASI (bisoprolol, métoprolol). Préconiser une diminution à la plus petite posologie avant le switch vers un autre bêta-bloquant.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [TIMACOR],Contrôle des indications :,Antécédent d’infarctus du myocarde (posologie = 1 comprimé 2 fois par jour) :,"Traitement médicamenteux post-infarctus (Protocole BASIC) quelle que soit la pression artérielle et la fonction ventriculaire gauche. Bêta-bloquant non cardiosélectif (= à risque de bronchospasme) sans ASI (= effet bradycardisant au repos  plus important et asthénie plus importante). Privilégier les bétabloquants cardiosélectifs et avec une ASI (acébutolol, céliprolol). Préconiser une diminution à la plus petite posologie avant le switch vers un autre bêta-bloquant.",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [TIMACOR],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie et bêta-bloquant indiqué pour la tension :,"Attention ! Le patient est en bradycardie [indiquer la FC]. Préconiser de revoir la posologie du bêta-bloquant ou de privilégier un traitement par bêta-bloquant avec ASI (ex : Pindolol ou, si antécédent d'asthme ou de BPCO légère à modéré : Acébutolol). ",Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timolol en comprimé [TIMACOR],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie et bêta-bloquant indiqué pour l'angor :,Attention ! Le patient est en bradycardie [indiquer la FC]. Préconiser de revoir la posologie du bêta-bloquant.,Réglé,0,0,0,0,0,0,0,0,1,0,0,0,0,0
