Index,Condition,Paragraphe,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Telmisartan [MICARDIS; PRITOR],A rajouter si co-prescription d’un IEC,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Tolcapone,Co-prescription de L-DOPA,Attention ! La tolcapone est sujette à un d'insuffisance hépatique aiguë; rare; mais parfois mortelle. Son restreinte aux patients ayant des fluctuations motrices répondant à la L-dopa; et qui n'ont pas répondu ou ont été intolérants à l’entacapone. Elle requiert la réalisation d'un bilan hépatique préthérapeutique et un suivi biologique rapproché. Surveillance de la fonction hépatique ++.,0,0,0,0,0,0,0,0,1,0
Tolterodine,Par défaut :,Prise en charge symptomatique de l'incontinence urinaire. Médicament pourvoyeur d’effets anticholinergiques notamment centraux. La tolterodine traverse la barrière hémato-encéphalique déployant un effet anticholinergique au niveau du système nerveux central responsable de trouble cognitifs et confusionnels. Privilégier la solifénacine qui n’a pas d’effet anticholinergique central.,3,3,0,0,1,0,0,0,0,0
Timolol,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Tramadol [TOPALGIC; CONTRAMAL],Par défaut :,Antalgique de palier 2. Prise en charge de la douleur. Médicament confusiogène chez le sujet âgé et à risque de syndrome sérotoninergique; à proscrire. Privilégier un palier 1 (Paracétamol 1g si plus de 50 kg 3 fois par jour en systématique ; sinon prise de 500 mg). Si douleurs importantes; privilégier le palier 3 (morphiniques) avec co-prescription de laxatif.,0,0,0,1,1,0,0,0,0,1
Tramadol [TOPALGIC; CONTRAMAL],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,0,0,1,1,0,0,0,0,1
Triamterene,(À TRAITER),(À TRAITER),1,0,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Antécédent de maladie de Parkinson,Prise en charge de la maladie de Parkinson. Les anticholinergiques antiparkinsoniens sont moins utilisés dans le traitement de la maladie de Parkinson en raison d’un rapport bénéfice/risque faible : effets anticholinergiques périphériques (constipation; rétention urinaire; trouble de l’accomodation; tachycardie) et centraux (troubles confusionnelles). Privilégier le traitement de 1ère intention chez le sujet de plus de 65 ans : La L-DOPA.,3,3,0,0,1,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Co-prescription neuroleptique,Anticholinergique antiparkinsonien indiqué dans le syndrome pseudo-parkinsonien induit par les neuroleptiques. Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation; rétention urinaire; trouble de l’accommodation; tachycardie) et centraux (troubles confusionnelles). A éviter chez la personne âgée.,3,3,0,0,1,0,0,0,0,0
Trihexyphenidyle [PARKINANE],A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart ); ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de l’amytriptiline. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine si indication dépression. Prégabaline si indication douleurs neuropathiques.,3,3,0,0,1,0,0,0,0,0
Trimebutine [DEBRIDAT],Par défault :,Traitement symptomatique des douleurs; des troubles du transit et de l’inconfort intestinal liés aux troubles fonctionnels intestinaux.,0,0,0,0,0,0,0,0,0,0
Trimipramine,Aucun antécédent retrouvé dans le dossier médical.,Traitement de 2nd intention; voir 3ème; dans les épisodes dépressifs majeurs caractérisés (selon le DSM-V). Pas d’antécédent dans le dossier médical. Médicament anticholinergique (avec effets périphériques et centraux); cardiotoxique (effet stabilisant de membrane) sédatif et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent; de chute. Revoir l’indication et la balance bénéfice-risque.,3,3,0,1,1,0,0,0,1,1
Trimipramine,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,3,0,1,1,0,0,0,1,1
Trimipramine,A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,3,3,0,1,1,0,0,0,1,1
Trimipramine,A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart);ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de la clomipramine. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine. Prégabaline si indication douleurs neuropathiques.,3,3,0,1,1,0,0,0,1,1
Trinitrine,NATISPRAY (pulvrisation sous linguale),Traitement préventif à très court terme (ou précritique) ou curatif de la crise d'angor.,0,0,0,0,0,0,0,0,1,0
Trinitrine,DIAFUSOR (patch LP) avec horaires d'application et de retrait sur l’ordo,Traitement préventif de la crise d'angor. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte. ,0,0,0,0,0,0,0,0,1,0
Trinitrine,DIAFUSOR (patch LP) sans horaires d'application et de retrait sur l’ordo,Dans le traitement préventif de la crise d'angor; les dérivés nitrés s'administrent de façon discontinue sur le nycthémère en aménageant un intervalle libre quotidien afin d'éviter le phénomène d'échappement thérapeutique. La durée de cet intervalle libre est d'au moins 8 heures dans la période où le patient ne présente pas de crise. Les horaires d'application et de retrait du dispositif transdermique doivent figurer clairement sur l'ordonnance. Revoir ces conditions de prescriptions.,0,0,0,0,0,0,0,0,1,0
Trinitrine,A rajouter en cas de co-prescription d’un inhibiteur de la phosphodiestérase 5 (Sildénafil; Tadalafil; Avanafil et Vardenafil),Association entre la trinitrine et le [inhibiteur de la phosphodiestérase 5] faisant l’objet d’une CONTRE-INDICATION par risque d'hypotension importante (effet synergique) pouvant aggraver l'état d'ischémie myocardique et provoquer notamment un accident coronarien aigu.,0,0,0,0,0,0,0,0,1,0
Tropatepine [LEPTICUR],Co-prescription neuroleptique,Anticholinergique antiparkinsonien indiqué uniquement dans le syndrome pseudo-parkinsonien induit par les neuroleptiques. Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation; rétention urinaire; trouble de l’accomodation; tachycardie) et centraux (troubles confusionnelles). A éviter chez la personne âgée.,3,3,0,0,1,0,0,0,0,0
Tropatepine [LEPTICUR],A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart ); ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de l’amytriptiline. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine si indication dépression. Prégabaline si indication douleurs neuropathiques.,3,3,0,0,1,0,0,0,0,0
Trospium [CERIS],Par défaut :,Prise en charge symptomatique de la pollakiurie et/ou de l'impériosité urinaire et/ou de l'incontinence urinaire par impériosité pouvant s'observer en cas d'hyperactivité vésicale. Attention; médicament anticholinergique périphérique; une précaution d’emploi est à prendre en cas de constipation chronique. A reprendre si besoin.,0,0,0,0,1,0,0,0,0,0
Urapidil,Par défaut :,Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique et de chutes; vertiges; troubles du sommeil et incontinence urinaire. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,0,0,0,0,0,0,0
Valpromide [DEPAMIDE],Par défaut :,Traitement et prévention des récidives des épisodes maniaques du trouble bipolaire en cas de contre-indication ou d'intolérance au lithium.,0,0,0,0,0,0,0,0,0,0
Valsartan [NISIS],Antécédent d’HTA (seul ou en association fixe COTAREG; NISISCO),Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,0,0,0,0,0,0,1,0,0,0
Valsartan [NISIS],Antécédent d’infarctus du myocarde,Traitement médicamenteux post-infarctus (Protocole BASIC) en cas d’intolérance ou de contre-indication aux IEC. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Valsartan [NISIS],Antécédent d’insuffisance cardiaque,Prise en charge de l’insuffisance cardiaque en cas d’intolérance ou de contre-indication aux IEC; ou en association aux IEC lorsque les bêtabloquants et anti-aldostérones ne peuvent pas être utilisés. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Valsartan [NISIS],A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par le valsartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le valsartan et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Valsartan [NISIS],A rajouter en cas de co-prescription de AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par le valsartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
Valsartan [NISIS],A rajouter si co-prescription d’un IEC,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Venlafaxine [EFFEXOR],Aucun antécédent retrouvé dans le dossier médical.,Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V); d’un trouble anxieux généralisé; de phobie sociale ou de trouble panique. Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé). Surveillance des troubles digestifs (nausées; vomissements) et psychiques (somnolence; asthénie; agitation; confusion; convulsions); hypersudation; sécheresse de la bouche; tachycardie; hypertension artérielle = Signes de surdosage. Vigilance.,0,0,0,0,0,0,1,0,0,0
Venlafaxine [EFFEXOR],Si DFG < 30 ml/min et poso > 37.5mg,Attention ! Avec une DFG inférieur à 30 ml/min ; les posologies doivent être réduites de moitié.,0,0,0,0,0,0,0,0,0,0
Venlafaxine [EFFEXOR],A rajouter si le patient est épileptique,Attention; médicament abaissant le seuil épileptogène.,0,0,0,0,0,0,0,0,0,0
Venlafaxine [EFFEXOR],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,0,0,0,0,0,0,0,0,0,0
Verapamil,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Vildagliptine,DFG > 50 ml/min,Prise en charge du DNID. A reprendre.,0,0,0,0,0,0,0,0,0,0
Vildagliptine,DFG < 50 ml/min et poso 50 (2/j),Prise en charge du DNID. Avec une DFG à … ml/min ; préconiser une posologie de 50 mg; 1 fois par jour.,0,0,0,0,0,0,0,0,0,0
Vitamine B12 [ou Cyanocobalamine],Par défaut :,Prise en charge de l’anémie par carence en vitamine B12. A reprendre selon le dosage de la vitamine B12.,0,0,0,0,0,0,0,0,0,0
Vitamine B12 [ou Cyanocobalamine],Co-prescription d’IPP au long cours,ATTENTION ! Il est documenté que les IPP au long cours entraînent une carence en vitamine B12. Préconiser l’arrêt immédiat du traitement IPP en privilégiant soit un anti-H2 (famotidine) une seule prise par jour; soit un unique traitement de crise de type anti-acide (GAVISCON) afin de traiter un éventuel effet rebond.,0,0,0,0,0,0,0,0,0,0
Vortioxetine [BRINTELLIX],Aucun antécédent retrouvé dans le dossier médical.,Traitement de 2nd intention dans la prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V). Pas d’antécédent dans le dossier médical. Médicament hyponatrémiant (à surveiller chez le sujet âgé).,0,0,0,0,0,0,0,0,1,1
Vortioxetine [BRINTELLIX],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,0,0,0,0,0,0,0,1,1
Vortioxetine [BRINTELLIX],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,0,0,0,0,0,0,0,0,1,1
Warfarine [COUMADINE],(À TRAITER),(À TRAITER),1,0,0,0,0,0,0,0,0,0
Zolpidem [STILNOX],Avec la mention « 1 comprimé au coucher »,Prise en charge de l’insomnie occasionnelle ou transitoire. Pas de preuve d’efficacité supérieure aux doses supérieurs à 5 mg/j avec majoration des troubles cognitifs et confusionnels; ainsi que du risque de chute. Préconiser une diminution de la posologie de moitié chez le sujet âgé (comprimé sécable). Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (comprenant la phase d’arrêt progressif) afin d’éviter une dépendance qui augmente avec la durée du traitement.,0,0,0,1,0,0,0,0,0,0
Zolpidem [STILNOX],Avec la mention « 1/2 comprimé au coucher »,Prise en charge de l’insomnie occasionnelle ou transitoire. Rappel : Le traitement médicamenteux de l’insomnie ne doit pas excéder 4 semaines (y compris la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.,0,0,0,1,0,0,0,0,0,0
Zolpidem [STILNOX],Antécédent de troubles cognitifs :,"Prise en charge de l’insomnie occasionnelle ou transitoire. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par les benzodiazépines et apparentés avec risque de chutes. Préconiser un arrêt progressif. Si insomnie primaire (= sans cause somatique; psychique; toxique ou environnementale évidente), privilégier un traitement par Circadin LP 2mg (sauf si insuffisance hépatique) pendant maximum 12 semaines.",0,0,0,1,0,0,0,0,0,0
